source_name,start_time,avg(e.emissions_quantity),any_value(lat),any_value(lon),capacity,co2_per_m2
Roanoke County,2021-01-01,2284.052,37.27096830913604,-80.06926659501394,907500.438,0.0025
Roosevelt County,2021-01-01,529.338,34.02283553775711,-103.47889147667978,214670.789,0.0025
Pamlico County,2021-01-01,52.724,35.14994109929273,-76.67521200915495,8548.879,0.0062
Carson City Independent City,2021-01-01,2419.867,39.151052193548715,-119.74795319680466,974103.067,0.0025
Fayette County,2021-01-01,1604.605,35.19798043099018,-89.41469150046137,260177.268,0.0062
Greene County,2021-01-01,2794.572,36.1749913674245,-82.84526860446134,1121596.991,0.0025
Charles County,2021-01-01,5606.417,38.48852603216229,-77.0019422132159,1309195.624,0.0043
Clay County,2021-01-01,367.384,36.36741084271116,-90.41743510765887,147350.643,0.0025
Lamar County,2021-01-01,365.252,33.779393407863175,-88.09638475196105,144782.693,0.0025
Broome County,2021-01-01,7824.778,42.15988439956205,-75.81896782052524,1826963.05,0.0043
Alleghany County,2021-01-01,376.147,37.788926873534336,-80.00908135901624,150343.017,0.0025
Wayne County,2021-01-01,684.727,38.14708691378258,-82.42546291554162,157964.98,0.0043
Mesa County,2021-01-01,7239.875,39.0179925295538,-108.46566292892864,2892337.167,0.0025
Sherman County,2021-01-01,93.996,36.27860003360073,-101.89360196365266,37098.348,0.0025
Christian County,2021-01-01,2627.899,36.89437819399201,-87.49014530177895,1042797.931,0.0025
Dodge County,2021-01-01,1830.452,41.57911287615599,-96.65383498221804,744180.112,0.0025
Franklin County,2021-01-01,4472.412,46.5348726503626,-118.89944500834817,1818193.786,0.0025
Holt County,2021-01-01,358.809,42.45506855396541,-98.78238669110736,144797.333,0.0025
Albany County,2021-01-01,19486.263,42.60024941985184,-73.97295693010787,4395178.69,0.0044
Pottawatomie County,2021-01-01,522.971,39.37870615597936,-96.3423815118388,207502.429,0.0025
Hancock County,2021-01-01,263.798,40.403707024171936,-91.16451517111662,143387.502,0.0018
Lincoln County,2021-01-01,172.051,44.413847733713624,-96.26672494318235,71364.453,0.0024
Lyon County,2021-01-01,1627.295,44.41439422660352,-95.83715853755012,665658.449,0.0024
Audubon County,2021-01-01,187.05,41.68334232974355,-94.90751403586344,77854.409,0.0024
Clay County,2021-01-01,1064.945,43.08270043037427,-95.15135257751986,439553.365,0.0024
Quay County,2021-01-01,188.258,35.104963437551724,-103.54816161485174,106783.624,0.0018
Pike County,2021-01-01,1396.61,39.077476303622824,-83.06678863253312,584302.775,0.0024
Washtenaw County,2021-01-01,24393.064,42.25299872789134,-83.83944683010526,5524742.083,0.0044
Stanton County,2021-01-01,39.046,37.56285534656073,-101.78462667326248,16018.764,0.0024
Van Buren County,2021-01-01,219.208,35.580946666002724,-92.5154592680917,50068.672,0.0044
Bon Homme County,2021-01-01,130.907,42.98825963574281,-97.88381958312954,54464.62,0.0024
Craig County,2021-01-01,1.349,37.48296293585088,-80.21156856577936,220.248,0.0061
El Paso County,2021-01-01,40255.926,31.768914212238155,-106.23558662507452,17017512.14,0.0024
Elbert County,2021-01-01,843.829,34.116878869387214,-82.84012933863993,344658.352,0.0024
Sharkey County,2021-01-01,27.199,32.87973584392498,-90.81154904862136,6246.487,0.0044
Iroquois County,2021-01-01,535.349,40.74818431781818,-87.82421216912432,221106.598,0.0024
Saint Clair County,2021-01-01,3614.867,33.716465438786805,-86.31599608486124,816334.745,0.0044
Collingsworth County,2021-01-01,28.97,34.96469715185593,-100.2701400833561,11825.109,0.0024
Troup County,2021-01-01,4661.42,33.033340087350645,-85.02894553752219,1945778.467,0.0024
Atchison County,2021-01-01,212.67,40.43047111354947,-95.4278458192706,88191.188,0.0024
Hamilton County,2021-01-01,167.096,38.083150478243695,-88.53957983314066,68584.662,0.0024
Wilcox County,2021-01-01,209.625,31.973376186078276,-83.43230623549145,88596.523,0.0024
Real County,2021-01-01,3.289,29.83278796828813,-99.82242705050189,739.238,0.0044
Carson County,2021-01-01,126.362,35.40345703935057,-101.35530391615023,164924.043,0.0008
Boone County,2021-01-01,1091.506,42.03552981415856,-93.9331159082282,449673.421,0.0024
Dundy County,2021-01-01,74.971,40.17685200966171,-101.68625567341996,31077.634,0.0024
Emmet County,2021-01-01,512.322,43.379867283954006,-94.67818275736992,214001.178,0.0024
Pasco County,2021-01-01,8691.262,28.306749283706495,-82.53392417973252,3558613.716,0.0024
Monroe County,2021-01-01,6476.274,41.05825961238585,-75.3378997543458,1064696.293,0.0061
Wilson County,2021-01-01,3813.426,35.70591207126014,-77.91988218567813,1566482.524,0.0024
Clermont County,2021-01-01,7099.524,39.04743646680834,-84.15264633321038,1607431.091,0.0044
Haralson County,2021-01-01,1163.46,33.79413423846739,-85.20990391204037,265496.766,0.0044
Sheridan County,2021-01-01,194.888,42.50405438454055,-102.4092605654821,78155.5,0.0025
Union County,2021-01-01,2671.227,33.17142674585037,-92.59714977291983,1458875.135,0.0018
Grimes County,2021-01-01,967.87,30.54413103793157,-95.98892863899704,388465.905,0.0025
Hamilton County,2021-01-01,903.137,42.38271655612789,-93.70756394723551,367855.114,0.0025
Arlington County,2021-01-01,10595.185,38.878117858190315,-77.09884301479774,2401045.222,0.0044
Saratoga County,2021-01-01,9447.33,43.10757559047515,-73.86656616318795,2131412.034,0.0044
Ventura County,2021-01-01,30426.188,34.13423482692812,-119.21479984586188,12152565.78,0.0025
Schoharie County,2021-01-01,530.875,42.587403457183115,-74.44250358477744,121863.29,0.0044
Pembina County,2021-01-01,673.04,48.76712981281216,-97.55321612860251,380481.271,0.0018
Butler County,2021-01-01,21661.953,39.43852086626122,-84.57550628590597,8715818.414,0.0025
Gloucester County,2021-01-01,15385.721,39.71846560133944,-75.14114955634919,6072726.204,0.0025
Cotton County,2021-01-01,41.958,34.29087964665054,-98.37266331435563,17115.999,0.0025
Adams County,2021-01-01,3188.616,39.87174284353251,-77.21807341944566,731500.483,0.0044
Surry County,2021-01-01,2956.45,36.414125822115366,-80.68995384028517,667295.825,0.0044
Scioto County,2021-01-01,2929.741,38.80373301410837,-82.99276239121635,665484.457,0.0044
Pike County,2021-01-01,1298.486,31.8026693385248,-85.94163750612441,529543.844,0.0025
Jefferson County,2021-01-01,178.068,39.23640800353933,-95.38346230736256,40825.065,0.0044
Buena Vista County,2021-01-01,1071.38,42.734938956962445,-95.15228303530316,424283.759,0.0025
Clay County,2021-01-01,13573.636,39.310522591089665,-94.42356490204004,5375494.115,0.0025
Effingham County,2021-01-01,2473.089,32.368862443746764,-81.34068087040318,986935.943,0.0025
Big Horn County,2021-01-01,249.128,44.526630425442306,-107.99530633073184,98523.667,0.0025
Benton County,2021-01-01,257.468,34.81942915408425,-89.18879314647813,57884.263,0.0044
Oceana County,2021-01-01,468.543,43.640118606648805,-86.26667983113524,107531.282,0.0044
Polk County,2021-01-01,36429.864,41.68435959375774,-93.57481554819331,14424099.933,0.0025
Taos County,2021-01-01,384.658,36.57769487766601,-105.6306408210964,152532.995,0.0025
Denver County,2021-01-01,51083.167,39.75896709051702,-104.87630218341842,20400866.378,0.0025
Moultrie County,2021-01-01,306.426,39.64031218552643,-88.6205746265653,120363.481,0.0025
Douglas County,2021-01-01,174.68,43.38692116043969,-98.36656187767214,99031.0,0.0018
San Patricio County,2021-01-01,1968.289,27.995318196704048,-97.50120515939832,1470167.978,0.0013
Llano County,2021-01-01,226.833,30.70590716314662,-98.6843559430736,91973.386,0.0025
Chattooga County,2021-01-01,934.804,34.47437034195994,-85.3460485042577,219701.888,0.0043
Grant County,2021-01-01,4344.896,47.20659283608762,-119.45109871661498,1736510.375,0.0025
Daniels County,2021-01-01,12.514,48.78498202742637,-105.54876453920076,5103.721,0.0025
Steele County,2021-01-01,70.801,47.456934849197545,-97.72584489842208,28521.351,0.0025
Howard County,2021-01-01,4857.233,40.48383698043022,-86.11666156942539,1970552.535,0.0025
Antrim County,2021-01-01,342.976,44.99890535848524,-85.14221272015855,79166.593,0.0043
Pemiscot County,2021-01-01,414.23,36.21134120969079,-89.78666866831041,95380.003,0.0043
Horry County,2021-01-01,10146.331,33.88961169832367,-78.94975360082667,4038466.196,0.0025
Jones County,2021-01-01,258.399,32.73962235781376,-99.88028444620667,104116.295,0.0025
Madison County,2021-01-01,1871.271,39.89328619146255,-83.40088089626474,763555.811,0.0025
Tehama County,2021-01-01,2252.351,40.12530175207415,-122.23466770735772,912890.308,0.0025
Clay County,2021-01-01,3967.829,29.98431697241201,-81.85209254966776,1593936.413,0.0025
Johnston County,2021-01-01,92.212,34.31851969286927,-96.6629709518959,21660.976,0.0043
Los Angeles County,2021-01-01,498167.002,33.94484625011206,-118.32793287276075,199105411.84,0.0025
Nemaha County,2021-01-01,208.818,40.388204306071735,-95.84992274471824,82969.654,0.0025
Bennett County,2021-01-01,91.203,43.19385154510776,-101.66565649731356,21322.741,0.0043
Jeff Davis County,2021-01-01,16.091,30.716172405784366,-104.14451586815248,68511.257,0.0002
Grant County,2021-01-01,3384.432,40.516489044305466,-85.65446034468272,1358510.208,0.0025
McCone County,2021-01-01,16.215,47.64562117754735,-105.79499478434626,6497.813,0.0025
Carbon County,2021-01-01,480.539,41.69460040873088,-106.9304904598762,193285.832,0.0025
Zapata County,2021-01-01,64.474,26.99844515546594,-99.1694366531278,25349.156,0.0025
Seward County,2021-01-01,401.647,40.87275735584547,-97.138813200856,162262.328,0.0025
Nassau County,2021-01-01,1587.654,30.61782482979531,-81.70489230032952,646774.253,0.0025
Izard County,2021-01-01,182.447,36.09419802644592,-91.91402721663547,41974.577,0.0043
Alameda County,2021-01-01,76817.767,37.65037008061687,-121.92772768201556,31225292.819,0.0025
Smith County,2021-01-01,343.581,32.01652305941375,-89.50644023954428,134947.766,0.0025
Davidson County,2021-01-01,40101.872,36.16958846676635,-86.7847623528536,16154727.946,0.0025
Garfield County,2021-01-01,59.302,37.854928865291605,-111.44593101840675,23904.139,0.0025
Kidder County,2021-01-01,37.898,46.97972178302243,-99.78083469393964,14929.543,0.0025
Klamath County,2021-01-01,1706.982,42.68865975942448,-121.64995580660272,679409.495,0.0025
Pierce County,2021-01-01,38038.93,47.0378378840145,-122.13741257834164,15507714.322,0.0025
Starke County,2021-01-01,477.543,41.2813611666946,-86.6474280031139,111552.912,0.0043
Woods County,2021-01-01,301.943,36.76765943978649,-98.86546711957668,170159.206,0.0018
Putnam County,2021-01-01,45.071,40.479027806693445,-93.01949559574732,17996.248,0.0025
Medina County,2021-01-01,6053.819,41.1175699550343,-81.89944323780732,1410273.866,0.0043
Norton County,2021-01-01,97.347,39.7849580565985,-99.9036346203872,37473.322,0.0026
Walla Walla County,2021-01-01,2120.597,46.23080039857014,-118.47902092866391,830224.556,0.0026
Washington County,2021-01-01,418.604,44.45378504875298,-116.78365943424416,158773.308,0.0026
Harrison County,2021-01-01,303.296,40.353917876127326,-93.99267912648632,116419.246,0.0026
Hyde County,2021-01-01,47.14,44.54809662580415,-99.48685507220874,18302.829,0.0026
Marion County,2021-01-01,15307.105,44.903216236966834,-122.58380210440264,5884798.578,0.0026
Vernon County,2021-01-01,594.965,37.85028913279397,-94.3422822865134,229692.883,0.0026
Oswego County,2021-01-01,3981.266,43.426895275728015,-76.14205765075472,928921.598,0.0043
Douglas County,2021-01-01,782.751,39.769956852605,-88.21761524770669,425837.282,0.0018
Norfolk County,2021-01-01,29776.742,42.18437527691783,-71.14160332340634,6954317.933,0.0043
Harris County,2021-01-01,450.866,32.736234560119435,-84.90952072804339,71714.758,0.0063
Johnston County,2021-01-01,5728.534,35.518054610405876,-78.36661246088212,1324493.902,0.0043
Hartford County,2021-01-01,44565.072,41.80663094068159,-72.73281062432432,10459047.963,0.0043
Wyandotte County,2021-01-01,16934.691,39.113789752251826,-94.76535693151938,6542100.76,0.0026
Lake St. Clair,2021-01-01,1236.571,42.542731494584494,-82.75388430429659,477699.799,0.0026
Obion County,2021-01-01,1848.772,36.35931128470685,-89.14916547458182,733374.449,0.0025
Jefferson County,2021-01-01,256.982,30.429234277845943,-83.89869762938773,40882.252,0.0063
Salem Independent City,2021-01-01,2589.69,37.28592923231499,-80.05452519738773,1019666.381,0.0025
Webster County,2021-01-01,236.537,33.61378524731312,-89.28586671970807,54800.536,0.0043
Worcester County,2021-01-01,1599.238,38.213368855574174,-75.22479712158912,641884.579,0.0025
Cass County,2021-01-01,1916.435,40.7616404924372,-86.34693500210044,782101.079,0.0025
Forrest County,2021-01-01,4237.896,31.189207831337093,-89.25804391009815,1714502.64,0.0025
Fulton County,2021-01-01,78291.354,33.79006031078759,-84.46709691596965,31794294.62,0.0025
Lincoln County,2021-01-01,180.578,33.74648281567276,-105.45635230593253,115578.089,0.0016
Yoakum County,2021-01-01,443.611,33.17427701393685,-102.8272741017882,244414.409,0.0018
Gillespie County,2021-01-01,452.93,30.319270603720646,-98.9450832739533,182816.024,0.0025
Yellowstone County,2021-01-01,9978.701,45.93609509792073,-108.2747404846386,5422594.847,0.0018
Marshall County,2021-01-01,131.952,45.759018024800774,-97.59959238019276,51971.24,0.0025
Meade County,2021-01-01,659.412,37.96782637037383,-86.21536529019845,268328.611,0.0025
Noble County,2021-01-01,299.801,39.765819521704394,-81.45558602763315,47423.982,0.0063
Barbour County,2021-01-01,79.487,39.132600194443405,-80.00292642674464,12600.835,0.0063
Grundy County,2021-01-01,424.632,42.40180439536761,-92.7922871388808,170201.233,0.0025
Union County,2021-01-01,56.691,39.62527780608758,-84.92505587723603,13266.623,0.0043
Lumpkin County,2021-01-01,1193.039,34.57209948321443,-84.00303378093956,189805.591,0.0063
Warrick County,2021-01-01,2153.491,38.092700795873206,-87.27241593812765,847600.421,0.0025
Brown County,2021-01-01,2706.61,45.59010417733709,-98.35287044277658,1062312.002,0.0025
Coweta County,2021-01-01,6315.825,33.35348552014643,-84.76353418432173,1482039.326,0.0043
West Feliciana Parish,2021-01-01,291.151,30.880983950005607,-91.4210383562931,118134.651,0.0025
Kane County,2021-01-01,98.066,37.28586542165887,-111.88975639230868,39001.686,0.0025
Newton County,2021-01-01,370.119,32.40000118414891,-89.11890785394019,86661.44,0.0043
Carter County,2021-01-01,4.634,45.51671885498362,-104.53673705333031,1873.322,0.0025
Douglas County,2021-01-01,34184.951,41.29548734799247,-96.15380812774116,13578627.507,0.0025
Chase County,2021-01-01,93.044,40.524200875053744,-101.69661324418072,36994.162,0.0025
Clarke County,2021-01-01,549.001,41.02805497438266,-93.7864553901078,216097.854,0.0025
Montgomery County,2021-01-01,15151.229,32.22136493147731,-86.20793900467594,6130130.925,0.0025
Mariposa County,2021-01-01,104.039,37.58143752426541,-119.90581869411044,24181.965,0.0043
Pima County,2021-01-01,36859.644,32.097023006897295,-111.78799491695136,14540645.238,0.0025
Pope County,2021-01-01,3531.117,35.447838841042504,-93.03414991629478,1409641.988,0.0025
Rock County,2021-01-01,484.859,43.67738769650997,-96.25311998042702,197791.091,0.0025
Yuma County,2021-01-01,4433.729,32.77057352071624,-113.9047673137364,1757678.663,0.0025
Custer County,2021-01-01,290.875,46.2525607121878,-105.5709704128633,118640.362,0.0025
Knox County,2021-01-01,875.551,43.9745844487398,-68.96603356875647,202522.444,0.0043
Porter County,2021-01-01,6184.538,41.46075302459951,-87.06686378372295,4196415.988,0.0015
Hockley County,2021-01-01,813.194,33.60802633691504,-102.34401119407757,325655.712,0.0025
Clark County,2021-01-01,5.62,44.28484816423509,-112.34852351937812,4313.438,0.0013
Hancock County,2021-01-01,97.443,33.27023453717692,-83.00086962630337,15645.901,0.0062
Norton Independent City,2021-01-01,330.218,36.931296026832115,-82.62590631564481,76951.005,0.0043
Lawrence County,2021-01-01,373.577,31.548515217967985,-90.10798999845431,212214.762,0.0018
Thomas County,2021-01-01,2482.662,30.86415427751252,-83.9191962888385,1005210.08,0.0025
Winneshiek County,2021-01-01,1030.084,43.29165529019126,-91.84317345440006,407152.87,0.0025
Henderson County,2021-01-01,952.388,35.65380224632521,-88.38809890184375,221667.354,0.0043
Fannin County,2021-01-01,571.952,34.86467799025893,-84.3210191216622,134395.477,0.0043
Langlade County,2021-01-01,1085.97,45.262800198750206,-89.072627320476,432394.504,0.0025
Surry County,2021-01-01,54.704,37.11719187173304,-76.8884842784222,80840.12,0.0007
Lyon County,2021-01-01,377.025,39.01736619195775,-119.18902368355803,458745.224,0.0008
San Benito County,2021-01-01,2354.613,36.6057170699041,-121.07396791553658,947236.45,0.0025
Trinity County,2021-01-01,151.73,31.08830183362444,-95.13524004313965,35221.353,0.0043
Chautauqua County,2021-01-01,57.754,37.15103930355185,-96.246358070301,23391.441,0.0025
Richland County,2021-01-01,20516.62,34.02174756424073,-80.90261102509876,8264392.885,0.0025
Carver County,2021-01-01,4410.916,44.82167237124188,-93.80281166547576,1035636.099,0.0043
Clinton County,2021-01-01,1631.03,39.41487428577943,-83.80841034589581,645553.43,0.0025
Lyon County,2021-01-01,202.621,37.01949784358214,-88.08330500739373,47004.602,0.0043
Tom Green County,2021-01-01,4500.148,31.404591611574148,-100.46548631438822,1825166.968,0.0025
Greer County,2021-01-01,122.424,34.93595496982238,-99.56089767927486,48827.986,0.0025
Windsor County,2021-01-01,1605.272,43.579315916876695,-72.58536362262024,253167.349,0.0063
Pike County,2021-01-01,161.703,38.39908394526218,-87.23210980121779,37929.318,0.0043
Divide County,2021-01-01,51.675,48.81515666070404,-103.48818248690276,38722.7,0.0013
Carroll County,2021-01-01,7319.272,39.5626190831006,-77.02236367041593,1694420.742,0.0043
Shiawassee County,2021-01-01,1940.2,42.95416605378514,-84.14785941592235,450672.754,0.0043
Hart County,2021-01-01,1858.816,34.3511910326701,-82.96406682065697,756094.874,0.0025
